ObservationID,ObservationDate,Telescope,Flux,FrequencyHz,SNR,DurationSec,DistanceLy,EventType
OBS003015,2015-05-06 14:00:00,Keck,391.223,1387617279.14,9.975,0.9078,936435.65,Signal
OBS003016,2015-05-06 15:00:00,Keck,493.898,1381925368.88,8.81,0.7282,1341407.72,Noise
OBS003017,2015-05-06 16:00:00,Keck,457.207,1435526385.96,7.07,0.373,774484.59,Noise
OBS003018,2015-05-06 17:00:00,JWST,529.652,1418120208.55,12.177,0.5543,884144.89,Noise
OBS003019,2015-05-06 18:00:00,Keck,635.538,1391583103.08,0.84,0.8951,1309706.47,Signal
OBS003020,2015-05-06 19:00:00,VLT,461.416,1411523893.79,10.423,0.5407,613210.82,Signal
OBS003021,2015-05-06 20:00:00,JWST,373.081,1372876276.28,11.549,0.8779,712978.66,Noise
OBS003022,2015-05-06 21:00:00,HST,538.982,1386547076.98,5.204,1.3187,1096663.32,Signal
OBS003023,2015-05-06 22:00:00,JWST,460.805,1402097265.32,19.566,0.8512,1669242.85,Signal
OBS003024,2015-05-06 23:00:00,HST,481.272,1409044614.98,9.028,0.3639,1404234.87,Signal
OBS003025,2015-05-07 00:00:00,JWST,464.987,1398050817.49,10.813,0.546,1537702.03,Noise
OBS003026,2015-05-07 01:00:00,VLT,769.021,1404960270.21,9.039,0.7144,1031658.4,Noise
OBS003027,2015-05-07 02:00:00,HST,231.115,1401566729.2,11.592,0.6943,1747539.01,Noise
OBS003028,2015-05-07 03:00:00,VLT,453.4,1396728451.96,18.541,0.8456,129408.79,Noise
OBS003029,2015-05-07 04:00:00,JWST,499.557,1394077088.16,24.365,0.8937,2011119.61,Signal
OBS003030,2015-05-07 05:00:00,Chandra,406.263,1391474702.55,15.728,1.3192,2075879.49,Signal
OBS003031,2015-05-07 06:00:00,VLT,607.979,1404638750.17,17.44,0.7989,1228308.17,Signal
OBS003032,2015-05-07 07:00:00,JWST,597.591,1408216311.78,20.582,0.4543,1416131.32,Signal
OBS003033,2015-05-07 08:00:00,Keck,494.269,1403967183.35,13.244,1.1461,981000.07,Noise
OBS003034,2015-05-07 09:00:00,HST,467.519,1376428059.0,19.851,1.1789,895215.82,Signal
OBS003035,2015-05-07 10:00:00,HST,486.565,1380021442.98,15.962,0.8697,694564.81,Signal
OBS003036,2015-05-07 11:00:00,Chandra,487.426,1407977636.12,12.72,0.7261,975493.99,Noise
OBS003037,2015-05-07 12:00:00,Chandra,490.595,1429433466.01,13.752,0.9868,1277966.74,Noise
OBS003038,2015-05-07 13:00:00,HST,477.44,1403048309.23,2.893,0.7367,1209941.92,Noise
OBS003039,2015-05-07 14:00:00,JWST,530.294,1391766631.75,13.461,0.1833,1993301.54,Signal
OBS003040,2015-05-07 15:00:00,HST,590.385,1404486809.11,4.281,0.969,1050137.27,Signal
OBS003041,2015-05-07 16:00:00,JWST,352.369,1377263571.55,3.874,1.0677,255585.72,Noise
OBS003042,2015-05-07 17:00:00,JWST,373.92,1426178863.13,12.964,1.2323,1822155.31,Signal
OBS003043,2015-05-07 18:00:00,JWST,290.178,1403731882.89,6.43,0.5808,389522.86,Noise
OBS003044,2015-05-07 19:00:00,Keck,603.968,1386610855.74,11.964,0.8678,720304.54,Signal
OBS003045,2015-05-07 20:00:00,HST,530.039,1396664090.68,12.692,0.8743,1135871.57,Noise
OBS003046,2015-05-07 21:00:00,Chandra,560.632,1389459275.36,12.915,0.8256,1208587.54,Noise
OBS003047,2015-05-07 22:00:00,VLT,328.46,1426233399.54,7.479,0.8345,277280.84,Noise
OBS003048,2015-05-07 23:00:00,VLT,714.194,1395955198.21,16.493,0.8111,626763.88,Signal
OBS003049,2015-05-08 00:00:00,HST,426.938,1403107314.92,11.554,0.8635,259608.77,Noise
OBS003050,2015-05-08 01:00:00,VLT,520.185,1411474529.13,14.205,1.0222,1310856.53,Signal
OBS003051,2015-05-08 02:00:00,Chandra,602.526,1385184667.92,6.018,1.1661,1591689.94,Noise
OBS003052,2015-05-08 03:00:00,HST,381.562,1403874189.32,11.108,0.5731,389080.98,Signal
OBS003053,2015-05-08 04:00:00,VLT,434.441,1405488711.39,17.486,0.7483,1497829.98,Noise
OBS003054,2015-05-08 05:00:00,JWST,521.501,1368918423.58,16.851,0.6732,1465389.37,Signal
OBS003055,2015-05-08 06:00:00,VLT,842.897,1405053929.78,8.014,0.6303,670464.61,Signal
OBS003056,2015-05-08 07:00:00,Keck,536.135,1399084758.7,9.272,0.3152,8710.48,Noise
OBS003057,2015-05-08 08:00:00,Chandra,692.763,1402599325.84,7.057,0.8073,464371.99,Noise
OBS003058,2015-05-08 09:00:00,HST,644.681,1400712594.27,8.718,0.9438,702371.21,Signal
OBS003059,2015-05-08 10:00:00,JWST,544.161,1405183397.46,5.005,0.7535,1770835.42,Signal
OBS003060,2015-05-08 11:00:00,JWST,381.297,1426746864.51,11.309,0.7973,940848.71,Signal
OBS003061,2015-05-08 12:00:00,JWST,627.17,1376409851.76,15.166,0.9255,496586.01,Signal
OBS003062,2015-05-08 13:00:00,JWST,320.227,1393156953.29,8.075,1.2233,1073924.28,Noise
OBS003063,2015-05-08 14:00:00,JWST,692.105,1413332372.58,11.547,0.6741,352326.16,Signal
OBS003064,2015-05-08 15:00:00,HST,524.001,1409618517.35,10.898,0.4485,1257170.03,Noise
OBS003065,2015-05-08 16:00:00,VLT,181.973,1409188111.07,17.276,0.7729,511167.97,Noise
OBS003066,2015-05-08 17:00:00,Keck,459.139,1455071544.31,8.942,1.3651,583738.13,Noise
OBS003067,2015-05-08 18:00:00,Chandra,578.474,1412282710.48,9.124,0.4517,1187746.02,Noise
OBS003068,2015-05-08 19:00:00,VLT,471.557,1422618755.93,7.77,0.995,1875116.84,Noise
OBS003069,2015-05-08 20:00:00,HST,585.801,1393858558.82,6.312,1.1474,2098893.78,Noise
OBS003070,2015-05-08 21:00:00,HST,397.997,1380141752.52,14.646,0.0903,480067.25,Signal
OBS003071,2015-05-08 22:00:00,Keck,343.282,1393713651.42,11.324,0.9231,701696.84,Signal
OBS003072,2015-05-08 23:00:00,Keck,491.427,1414239203.43,12.274,0.981,1257766.14,Noise
OBS003073,2015-05-09 00:00:00,JWST,503.788,1408136557.1,18.373,0.7198,1584394.67,Noise
OBS003074,2015-05-09 01:00:00,VLT,458.194,1408065027.41,18.66,0.6061,82041.84,Signal
OBS003075,2015-05-09 02:00:00,Keck,647.275,1395713112.26,3.769,0.6228,1043668.41,Noise
OBS003076,2015-05-09 03:00:00,VLT,397.975,1392523947.62,15.239,0.7014,756428.51,Signal
OBS003077,2015-05-09 04:00:00,HST,537.58,1396402855.11,13.128,0.7094,37989.4,Noise
OBS003078,2015-05-09 05:00:00,Chandra,508.156,1414489509.0,9.692,0.6528,331416.11,Signal
OBS003079,2015-05-09 06:00:00,JWST,313.194,1416814548.56,13.638,0.6967,716112.77,Noise
OBS003080,2015-05-09 07:00:00,Keck,341.716,1379875167.01,3.368,1.1572,1029407.51,Noise
OBS003081,2015-05-09 08:00:00,Keck,501.429,1415246851.19,19.313,0.4357,1504051.43,Signal
OBS003082,2015-05-09 09:00:00,Chandra,737.744,1386985575.38,14.575,0.2753,1177174.06,Noise
OBS003083,2015-05-09 10:00:00,JWST,569.512,1409378433.04,7.674,1.162,1473769.72,Noise
OBS003084,2015-05-09 11:00:00,JWST,292.924,1396160685.15,9.073,0.7424,1013362.17,Noise
OBS003085,2015-05-09 12:00:00,JWST,126.741,1431315770.98,3.484,0.6835,647527.03,Noise
OBS003086,2015-05-09 13:00:00,JWST,587.966,1391638507.42,10.43,0.7666,908125.02,Signal
OBS003087,2015-05-09 14:00:00,HST,488.454,1403572236.82,9.586,0.8628,1347758.67,Noise
OBS003088,2015-05-09 15:00:00,HST,636.952,1412131863.15,5.374,0.6428,1516281.08,Noise
OBS003089,2015-05-09 16:00:00,JWST,394.314,1382520823.0,15.884,0.9518,926062.66,Noise
OBS003090,2015-05-09 17:00:00,Keck,542.025,1398542858.89,18.384,0.5113,535442.37,Signal
OBS003091,2015-05-09 18:00:00,JWST,601.541,1394668302.31,11.863,0.7095,1167829.08,Noise
OBS003092,2015-05-09 19:00:00,JWST,446.304,1389723730.33,10.472,0.1356,1238990.48,Signal
OBS003093,2015-05-09 20:00:00,VLT,448.87,1391205539.97,14.175,1.1517,1616359.54,Signal
OBS003094,2015-05-09 21:00:00,JWST,503.032,1422240291.96,11.902,0.7472,660618.56,Signal
OBS003095,2015-05-09 22:00:00,Chandra,565.121,1388028985.3,6.589,1.001,666101.37,Signal
OBS003096,2015-05-09 23:00:00,VLT,498.28,1411328157.65,8.737,0.943,1378080.1,Noise
OBS003097,2015-05-10 00:00:00,HST,616.88,1406291900.04,10.518,0.9649,796283.21,Signal
OBS003098,2015-05-10 01:00:00,JWST,444.568,1372060397.68,13.241,0.7977,775157.91,Noise
OBS003099,2015-05-10 02:00:00,HST,340.593,1410383388.77,12.047,0.9165,1627069.94,Noise
OBS003100,2015-05-10 03:00:00,JWST,737.237,1371729735.8,13.052,0.5116,314497.2,Signal
OBS003101,2015-05-10 04:00:00,JWST,427.444,1412561836.56,4.376,0.4486,2028101.57,Noise
OBS003102,2015-05-10 05:00:00,HST,431.787,1389856167.14,15.326,0.7697,693682.29,Signal
OBS003103,2015-05-10 06:00:00,HST,492.104,1400167345.07,12.017,0.5961,1433364.2,Signal
OBS003104,2015-05-10 07:00:00,Keck,508.062,1374114401.01,24.764,1.2276,945600.17,Noise
OBS003105,2015-05-10 08:00:00,VLT,453.598,1402447646.47,10.062,0.9125,1135681.14,Signal
OBS003106,2015-05-10 09:00:00,JWST,497.908,1418539008.36,13.617,0.5851,868606.75,Signal
OBS003107,2015-05-10 10:00:00,Chandra,495.229,1383860691.44,26.146,0.7185,1428288.33,Signal
OBS003108,2015-05-10 11:00:00,JWST,520.978,1387856658.28,12.97,0.8399,826338.06,Signal
OBS003109,2015-05-10 12:00:00,Chandra,217.102,1409092420.47,11.662,0.7796,713526.76,Noise
OBS003110,2015-05-10 13:00:00,JWST,725.705,1409592366.47,7.065,0.8815,1906670.91,Noise
OBS003111,2015-05-10 14:00:00,Keck,482.325,1351316414.03,19.641,0.8206,1014691.35,Noise
OBS003112,2015-05-10 15:00:00,VLT,569.675,1440308127.28,6.204,0.3828,662152.22,Noise
OBS003113,2015-05-10 16:00:00,HST,334.628,1410571069.67,14.136,0.1547,254856.71,Noise
OBS003114,2015-05-10 17:00:00,Chandra,443.48,1413938373.25,9.632,0.6879,1932789.02,Signal
OBS003115,2015-05-10 18:00:00,JWST,419.322,1397129191.07,11.053,0.9681,724037.31,Noise
OBS003116,2015-05-10 19:00:00,Keck,676.367,1362892929.83,4.88,0.6913,2030919.12,Signal
OBS003117,2015-05-10 20:00:00,VLT,429.702,1413494441.23,18.716,1.171,1199427.18,Signal
OBS003118,2015-05-10 21:00:00,VLT,590.97,1388696239.44,10.611,0.7859,1071442.6,Noise
OBS003119,2015-05-10 22:00:00,HST,421.95,1410878633.88,5.925,1.2072,1084921.91,Noise
OBS003120,2015-05-10 23:00:00,Chandra,445.686,1395623978.59,18.263,1.1456,2107975.47,Signal
OBS003121,2015-05-11 00:00:00,VLT,470.534,1404760787.58,9.479,1.1154,96109.28,Noise
OBS003122,2015-05-11 01:00:00,Chandra,654.061,1384500072.37,13.673,0.4389,1107170.76,Signal
OBS003123,2015-05-11 02:00:00,Keck,273.218,1417287778.85,16.207,0.8051,867398.2,Noise
OBS003124,2015-05-11 03:00:00,VLT,342.12,1376232419.21,14.37,1.1668,893453.31,Signal
OBS003125,2015-05-11 04:00:00,Keck,266.323,1444911388.51,1.017,0.8817,1074655.93,Noise
OBS003126,2015-05-11 05:00:00,Chandra,369.5,1444758972.7,15.477,0.9663,866872.93,Signal
OBS003127,2015-05-11 06:00:00,Chandra,402.608,1432653991.71,11.497,0.3836,1094065.33,Signal
OBS003128,2015-05-11 07:00:00,Chandra,306.262,1425509579.72,10.355,1.3756,988211.27,Noise
OBS003129,2015-05-11 08:00:00,Keck,411.902,1398309032.84,11.455,0.5626,343220.91,Noise
OBS003130,2015-05-11 09:00:00,VLT,258.234,1423330934.11,3.95,0.2017,1190683.02,Noise
OBS003131,2015-05-11 10:00:00,JWST,377.841,1398076470.03,12.961,0.6947,1358027.23,Noise
OBS003132,2015-05-11 11:00:00,Keck,644.05,1368929649.16,5.178,0.0658,728967.19,Noise
OBS003133,2015-05-11 12:00:00,VLT,548.431,1430064028.28,10.571,0.4745,1933948.04,Noise
OBS003134,2015-05-11 13:00:00,HST,522.496,1422576489.26,12.781,1.5676,1667785.87,Noise
OBS003135,2015-05-11 14:00:00,VLT,379.667,1399373217.85,17.37,0.686,1421976.15,Noise
OBS003136,2015-05-11 15:00:00,HST,315.67,1375496314.85,7.902,0.3717,1415910.37,Noise
OBS003137,2015-05-11 16:00:00,Keck,363.301,1388275986.47,19.258,0.8076,1015048.48,Noise
OBS003138,2015-05-11 17:00:00,Keck,494.815,1363577088.3,16.734,0.5307,1570686.05,Signal
OBS003139,2015-05-11 18:00:00,Keck,604.181,1418901617.05,9.853,1.0594,1785377.31,Noise
OBS003140,2015-05-11 19:00:00,Keck,608.284,1367933820.66,6.456,0.5331,1404012.01,Noise
OBS003141,2015-05-11 20:00:00,Keck,575.673,1405736617.4,4.781,0.8812,714858.33,Noise
OBS003142,2015-05-11 21:00:00,Keck,411.493,1383126133.04,13.359,0.4559,980159.28,Signal
OBS003143,2015-05-11 22:00:00,Keck,502.946,1371465931.1,8.314,1.5797,1286835.02,Noise
OBS003144,2015-05-11 23:00:00,Keck,461.439,1404767101.87,17.997,0.9511,1418872.45,Signal
OBS003145,2015-05-12 00:00:00,VLT,475.857,1393324012.29,8.602,0.7563,961261.39,Noise
OBS003146,2015-05-12 01:00:00,Keck,744.455,1416763782.11,7.497,0.7121,716595.73,Signal
OBS003147,2015-05-12 02:00:00,VLT,288.56,1374647894.63,13.168,0.6339,1792103.49,Noise
OBS003148,2015-05-12 03:00:00,Chandra,471.839,1384853707.09,8.57,0.5717,463840.14,Noise
OBS003149,2015-05-12 04:00:00,Chandra,645.41,1352247155.83,12.043,0.5635,529334.12,Signal
OBS003150,2015-05-12 05:00:00,HST,324.093,1356313066.35,16.93,1.3035,336436.1,Noise
OBS003151,2015-05-12 06:00:00,VLT,422.75,1435963848.2,12.586,0.6342,528224.59,Signal
OBS003152,2015-05-12 07:00:00,JWST,436.515,1441671964.88,12.605,0.1612,1623672.44,Noise
OBS003153,2015-05-12 08:00:00,HST,473.205,1401854524.1,13.026,0.4502,1640416.38,Noise
OBS003154,2015-05-12 09:00:00,VLT,308.485,1383523424.68,3.535,1.0783,962977.23,Signal
OBS003155,2015-05-12 10:00:00,HST,571.434,1394031021.49,13.959,0.7243,1248157.2,Signal
OBS003156,2015-05-12 11:00:00,Chandra,579.954,1417471484.05,12.8,0.7598,994747.71,Noise
OBS003157,2015-05-12 12:00:00,VLT,561.005,1389712219.6,16.464,1.1509,404011.59,Signal
OBS003158,2015-05-12 13:00:00,Chandra,395.555,1404752677.34,15.029,0.5669,2109053.5,Noise
OBS003159,2015-05-12 14:00:00,VLT,510.381,1399744878.99,10.99,0.9897,1687369.98,Signal
OBS003160,2015-05-12 15:00:00,Chandra,392.067,1388623746.6,17.162,0.5996,1177209.7,Signal
OBS003161,2015-05-12 16:00:00,HST,460.088,1389476145.08,10.537,0.9728,572055.04,Noise
OBS003162,2015-05-12 17:00:00,Chandra,758.416,1405866417.43,13.236,0.6827,887532.81,Signal
OBS003163,2015-05-12 18:00:00,HST,511.483,1380462237.27,10.444,0.7275,653787.22,Noise
OBS003164,2015-05-12 19:00:00,JWST,357.497,1409034586.91,14.309,1.046,1048791.12,Noise
OBS003165,2015-05-12 20:00:00,HST,521.64,1390568420.81,10.118,1.0244,1154961.59,Noise
OBS003166,2015-05-12 21:00:00,Keck,337.784,1402547346.09,20.238,0.7504,829437.25,Noise
OBS003167,2015-05-12 22:00:00,VLT,356.119,1427679251.32,22.087,0.6585,272793.62,Noise
OBS003168,2015-05-12 23:00:00,JWST,375.065,1396636159.1,16.37,1.2797,2066029.49,Noise
OBS003169,2015-05-13 00:00:00,Chandra,446.683,1418396086.8,19.706,0.9768,1118763.37,Noise
OBS003170,2015-05-13 01:00:00,VLT,612.436,1364159342.88,4.304,0.6827,1228296.0,Noise
OBS003171,2015-05-13 02:00:00,VLT,569.408,1390592739.73,4.893,0.6041,788795.31,Noise
OBS003172,2015-05-13 03:00:00,Chandra,562.759,1400553772.42,10.392,1.1075,218994.44,Signal
OBS003173,2015-05-13 04:00:00,Keck,368.129,1438466613.58,12.206,0.8346,958349.73,Noise
OBS003174,2015-05-13 05:00:00,JWST,435.042,1360800958.33,11.009,0.7509,838389.0,Noise
OBS003175,2015-05-13 06:00:00,Chandra,532.64,1398075802.76,3.789,0.8345,1354767.19,Noise
OBS003176,2015-05-13 07:00:00,Keck,424.602,1429133777.02,17.758,0.9013,1453038.79,Signal
OBS003177,2015-05-13 08:00:00,VLT,466.596,1384299591.89,22.771,0.783,1382514.74,Signal
OBS003178,2015-05-13 09:00:00,JWST,552.963,1395743223.79,18.405,1.1611,1494136.17,Signal
OBS003179,2015-05-13 10:00:00,JWST,458.147,1406634779.7,17.428,1.1778,1901832.9,Noise
OBS003180,2015-05-13 11:00:00,HST,527.127,1403690171.07,13.131,0.9596,1194925.87,Noise
OBS003181,2015-05-13 12:00:00,JWST,691.127,1431315409.51,7.785,1.2124,1549607.91,Signal
OBS003182,2015-05-13 13:00:00,HST,479.377,1408969476.2,12.363,0.8025,1246930.29,Noise
OBS003183,2015-05-13 14:00:00,VLT,641.521,1426555457.91,22.528,1.0071,49982.3,Noise
OBS003184,2015-05-13 15:00:00,HST,567.124,1392799832.85,10.24,1.1013,922739.86,Noise
OBS003185,2015-05-13 16:00:00,VLT,323.931,1385189491.77,9.725,1.1057,566144.25,Signal
OBS003186,2015-05-13 17:00:00,Chandra,367.744,1395485536.14,17.537,1.0748,1115716.67,Signal
OBS003187,2015-05-13 18:00:00,VLT,399.968,1376817938.13,17.868,0.9894,604494.92,Signal
OBS003188,2015-05-13 19:00:00,Keck,397.42,1409670233.92,7.76,1.3871,1302840.45,Noise
OBS003189,2015-05-13 20:00:00,HST,489.165,1392282437.74,10.693,0.6381,1490514.05,Noise
OBS003190,2015-05-13 21:00:00,Chandra,573.757,1386564222.0,9.49,0.7534,1601785.02,Noise
OBS003191,2015-05-13 22:00:00,HST,650.619,1409973168.19,12.348,0.7356,1809630.78,Noise
OBS003192,2015-05-13 23:00:00,VLT,536.981,1377125684.44,17.518,0.6896,161987.96,Noise
OBS003193,2015-05-14 00:00:00,VLT,446.518,1415410044.28,7.98,0.2034,400499.98,Noise
OBS003194,2015-05-14 01:00:00,HST,250.131,1390433252.23,17.448,1.2125,2463907.59,Noise
OBS003195,2015-05-14 02:00:00,VLT,508.471,1423181928.88,12.508,0.4922,1504761.86,Noise
OBS003196,2015-05-14 03:00:00,HST,503.092,1392145248.44,23.631,0.8509,1112223.99,Signal
OBS003197,2015-05-14 04:00:00,JWST,521.951,1412638193.33,13.594,0.3734,1016018.76,Noise
OBS003198,2015-05-14 05:00:00,Chandra,752.749,1403591247.48,11.515,0.9862,971569.93,Signal
OBS003199,2015-05-14 06:00:00,Chandra,648.872,1414878037.47,14.874,0.5644,33126.72,Signal
OBS003200,2015-05-14 07:00:00,JWST,594.207,1402198937.84,10.314,0.4592,613835.45,Noise
OBS003201,2015-05-14 08:00:00,Chandra,384.551,1366732051.75,3.024,0.8583,944076.2,Noise
OBS003202,2015-05-14 09:00:00,Chandra,438.441,1420175870.78,10.797,0.5898,642070.06,Noise
OBS003203,2015-05-14 10:00:00,VLT,488.619,1398246341.55,10.719,0.6278,707432.0,Noise
OBS003204,2015-05-14 11:00:00,HST,406.951,1415790321.55,4.038,0.8515,2279365.71,Noise
OBS003205,2015-05-14 12:00:00,JWST,560.056,1413804929.54,11.635,1.04,874173.48,Signal
OBS003206,2015-05-14 13:00:00,VLT,542.829,1384534070.38,1.664,0.5545,1139060.0,Signal
OBS003207,2015-05-14 14:00:00,Chandra,369.403,1381704091.9,10.262,0.5026,1121268.14,Noise
OBS003208,2015-05-14 15:00:00,Chandra,643.618,1413107102.03,13.218,0.807,1294729.75,Signal
OBS003209,2015-05-14 16:00:00,Keck,512.277,1393935019.41,12.485,0.9618,761358.62,Signal
OBS003210,2015-05-14 17:00:00,JWST,292.511,1418728585.59,9.945,1.2388,1623490.62,Noise
OBS003211,2015-05-14 18:00:00,Chandra,493.839,1396435981.14,11.572,0.4786,1221781.1,Signal
OBS003212,2015-05-14 19:00:00,JWST,533.745,1420468195.55,8.08,0.7046,356417.81,Noise
OBS003213,2015-05-14 20:00:00,JWST,616.735,1408466089.68,12.054,1.1527,946248.0,Signal
OBS003214,2015-05-14 21:00:00,Chandra,459.503,1405759499.87,12.29,1.3919,913925.84,Noise
OBS003215,2015-05-14 22:00:00,Keck,599.353,1392519776.03,7.499,0.5021,890917.27,Noise
OBS003216,2015-05-14 23:00:00,JWST,522.457,1404648552.28,13.338,0.5784,1254648.4,Signal
OBS003217,2015-05-15 00:00:00,HST,342.193,1423857054.3,13.307,0.9143,1317362.59,Signal
OBS003218,2015-05-15 01:00:00,Keck,330.18,1398915690.83,11.169,0.6267,1258326.54,Signal
OBS003219,2015-05-15 02:00:00,Chandra,634.707,1410623488.87,24.105,0.5722,1169457.68,Signal
OBS003220,2015-05-15 03:00:00,Keck,643.518,1400927201.52,11.296,0.8733,1042818.85,Signal
OBS003221,2015-05-15 04:00:00,VLT,538.749,1402492080.85,10.604,1.2648,75603.5,Noise
OBS003222,2015-05-15 05:00:00,JWST,679.485,1434468215.14,9.888,0.4072,1388946.31,Signal
OBS003223,2015-05-15 06:00:00,VLT,626.793,1424034600.62,7.145,1.2495,1244177.05,Signal
OBS003224,2015-05-15 07:00:00,VLT,582.035,1401588076.3,15.429,0.6276,507619.36,Signal
OBS003225,2015-05-15 08:00:00,VLT,390.643,1404289081.76,8.569,0.9037,1140291.14,Noise
OBS003226,2015-05-15 09:00:00,VLT,707.771,1385962589.93,9.16,1.2773,1323969.24,Signal
OBS003227,2015-05-15 10:00:00,Keck,564.356,1396540569.07,9.309,0.8976,1585623.53,Noise
OBS003228,2015-05-15 11:00:00,JWST,453.699,1406187955.75,7.075,0.7108,1255150.72,Noise
OBS003229,2015-05-15 12:00:00,VLT,419.808,1417012271.79,3.245,1.0155,1160800.9,Noise
OBS003230,2015-05-15 13:00:00,Chandra,530.814,1414984417.94,9.685,0.7481,1473386.16,Signal
OBS003231,2015-05-15 14:00:00,Chandra,299.473,1377814818.88,16.367,0.9564,846729.99,Signal
OBS003232,2015-05-15 15:00:00,JWST,583.961,1419539654.61,12.985,0.7386,1206001.61,Noise
OBS003233,2015-05-15 16:00:00,VLT,385.572,1398224526.41,19.803,1.0583,689443.4,Signal
OBS003234,2015-05-15 17:00:00,HST,544.473,1380260172.89,15.755,0.3817,1555148.35,Signal
OBS003235,2015-05-15 18:00:00,Keck,437.406,1426727694.75,14.62,0.4959,195144.44,Noise
OBS003236,2015-05-15 19:00:00,Keck,468.27,1429265579.93,21.413,0.3773,1408368.59,Noise
OBS003237,2015-05-15 20:00:00,JWST,409.171,1405274939.65,11.514,0.7831,1008854.48,Signal
OBS003238,2015-05-15 21:00:00,Chandra,480.652,1414175872.04,12.315,0.3411,1482693.67,Noise
OBS003239,2015-05-15 22:00:00,Chandra,726.726,1415348984.17,11.943,0.5925,609727.81,Signal
OBS003240,2015-05-15 23:00:00,HST,666.207,1427915443.06,19.719,0.4677,1044991.79,Signal
OBS003241,2015-05-16 00:00:00,JWST,542.537,1414561370.51,12.013,1.2439,1030315.04,Signal
OBS003242,2015-05-16 01:00:00,JWST,496.965,1373446234.45,8.759,0.5028,1216941.78,Noise
OBS003243,2015-05-16 02:00:00,Chandra,601.304,1440196154.98,14.938,0.414,476219.02,Signal
OBS003244,2015-05-16 03:00:00,Keck,635.596,1421313137.79,7.919,0.8745,1318107.54,Noise
OBS003245,2015-05-16 04:00:00,VLT,400.422,1389809515.89,14.667,1.306,77052.94,Noise
OBS003246,2015-05-16 05:00:00,Chandra,490.707,1379407498.55,14.069,0.7652,666078.97,Noise
OBS003247,2015-05-16 06:00:00,VLT,281.365,1410096268.61,11.053,0.7884,218635.0,Noise
OBS003248,2015-05-16 07:00:00,HST,634.772,1394434799.23,14.829,1.1872,1414109.7,Signal
OBS003249,2015-05-16 08:00:00,HST,747.803,1406599907.08,4.561,1.0635,1200065.39,Noise
OBS003250,2015-05-16 09:00:00,JWST,509.61,1414868136.83,12.815,0.9276,1228019.32,Signal
OBS003251,2015-05-16 10:00:00,JWST,244.999,1388671162.24,9.686,0.6253,1736594.7,Noise
OBS003252,2015-05-16 11:00:00,VLT,573.067,1377677840.15,26.311,0.9368,842029.17,Signal
OBS003253,2015-05-16 12:00:00,HST,391.509,1407716369.36,12.779,0.3918,1304792.84,Noise
OBS003254,2015-05-16 13:00:00,JWST,420.398,1389332242.89,9.018,0.6129,1033011.17,Noise
OBS003255,2015-05-16 14:00:00,JWST,575.189,1402921915.71,5.108,1.2294,956882.72,Noise
OBS003256,2015-05-16 15:00:00,HST,530.546,1373133471.26,18.527,1.1906,1653312.92,Signal
OBS003257,2015-05-16 16:00:00,HST,441.427,1394956345.51,10.25,0.9312,2040939.68,Signal
OBS003258,2015-05-16 17:00:00,HST,422.047,1414299037.82,8.043,0.2212,784266.67,Noise
OBS003259,2015-05-16 18:00:00,Keck,515.1,1412118650.15,13.681,0.4375,1416859.8,Signal
OBS003260,2015-05-16 19:00:00,Keck,450.864,1384232840.58,15.249,0.5962,1159558.46,Noise
OBS003261,2015-05-16 20:00:00,Keck,366.892,1376634712.61,15.17,0.7485,1165556.21,Signal
OBS003262,2015-05-16 21:00:00,Keck,460.092,1400315273.8,12.099,0.4249,1123588.86,Signal
OBS003263,2015-05-16 22:00:00,VLT,540.751,1411220655.94,12.796,0.7261,833461.0,Signal
OBS003264,2015-05-16 23:00:00,Chandra,478.628,1408103502.8,13.16,1.3302,792490.28,Signal
OBS003265,2015-05-17 00:00:00,Keck,330.379,1389756803.11,13.682,0.9203,1767404.66,Noise
